Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Weight_Class,Gender,KD,Sig. Str. %,TD,Sub. Att,Ctrl,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,KO Rate,SUB Rate,DEC Rate,Fighting Style,Striker_Membership,Wrestler_Membership,Hybrid_Membership
a5430ac842baa304,Aiemann Zahabi,,"5' 8""",135,Orthodox,8,2,0,False,Bantamweight,Male,0.3,0.48,0.1,0,333,0.43,0.65,0.72,0.46,0.66,0.68,0.25,0,0.75,,0,0,0
0084e6f1dce86e4c,Manon Fiorot,,"5' 7""",125,Orthodox,8,1,0,False,Women's Flyweight,Female,0.11,0.42,1,0,1051,0.33,0.79,0.9,0.4,0.65,0.7,0.38,0,0.63,,0,0,0
c9d2ae98d9f6ab30,Matt Frevola,,"5' 9""",155,Orthodox,5,6,1,False,Lightweight,Male,0.5,0.4,1.25,4,905,0.34,0.5,0.85,0.34,0.58,0.76,0.6,0,0.4,,0,0,0
580a21f49d3aaafb,Kyle Prepolec,,"5' 10""",155,Southpaw,0,4,0,False,Lightweight,Male,0,0.34,0,0,56,0.27,0.62,0.62,0.34,0.71,0,0,0,0,,0,0,0
f715b9333acbb20a,Cody Gibson,,"5' 10""",135,Orthodox,3,7,0,False,Bantamweight,Male,0.2,0.46,1.4,4,1553,0.41,0.64,0.82,0.41,0.72,0.64,0.33,0.33,0.33,,0,0,0
14d7083ccbe8c09e,Aoriqileng,,"5' 7""",135,Orthodox,4,4,0,False,Bantamweight,Male,0.38,0.5,0.88,0,674,0.41,0.84,0.87,0.48,0.66,0.65,0.5,0,0.5,,0,0,0
ada98c070f3899ef,HyunSung Park,,"5' 7""",125,Orthodox,3,2,0,False,Flyweight,Male,0.4,0.38,0.6,4,383,0.29,0.74,0.63,0.37,0.53,0.39,0.33,0.67,0,,0,0,0
77f853c4d44cbe94,Danny Barlow,,"6' 2""",185,Southpaw,2,2,0,False,Welterweight,Male,0.25,0.52,0,0,89,0.45,0.69,0.8,0.51,0.67,0.78,0.5,0,0.5,,0,0,0
3285bd6966dffe99,Stephanie Luciano,,"5' 6""",115,Orthodox,2,1,0,False,Women's Strawweight,Female,0.33,0.39,1.33,1,318,0.28,0.65,0.77,0.37,0.72,0.59,0,0.5,0.5,,0,0,0
1a133fa4bd27aca5,Tainara Lisboa,,"5' 7""",135,Orthodox,2,2,0,False,Women's Bantamweight,Female,0,0.44,1.5,1,683,0.35,0.78,0.71,0.35,0.82,0.33,0,0.5,0.5,,0,0,0
460b5fa5b94b70bd,Jhonata Diniz,,"6' 4""",254,Orthodox,3,2,0,False,Heavyweight,Male,0.2,0.59,0,0,77,0.53,0.69,0.95,0.59,0.5,0.6,0.33,0,0.67,,0,0,0
df042c10104fc58f,Ricardo Ramos,,"5' 9""",145,Orthodox,8,7,0,False,Featherweight,Male,0.2,0.36,1.53,9,1174,0.3,0.6,0.57,0.34,0.79,0.68,0.25,0.13,0.63,,0,0,0
5adc666e571b3cb1,Lucas Almeida,,"5' 11""",145,Orthodox,2,4,0,False,Featherweight,Male,0.5,0.38,0,0,197,0.27,0.59,0.8,0.35,0.8,0.71,0.5,0,0.5,,0,0,0
98b743255b1f5f64,Irina Alekseeva,,"5' 8""",135,Orthodox,1,3,0,False,Women's Bantamweight,Female,0.25,0.38,0.25,1,153,0.29,0.51,0.62,0.37,0.62,0.4,0,1,0,,0,0,0
ee66f8d0ba75975e,Lucas Rocha,,"5' 3""",125,Orthodox,1,1,0,False,Flyweight,Male,0,0.49,1.5,0,85,0.42,0.8,0.83,0.48,0.71,0.67,0,0,1,,0,0,0
21a656cdfc9d8398,Karolina Kowalkiewicz,,"5' 3""",115,Orthodox,9,10,0,False,Women's Strawweight,Female,0,0.43,0.32,3,1560,0.34,0.72,0.74,0.39,0.76,0.8,0,0.11,0.89,,0,0,0
d892963e78a574fb,Saimon Oliveira,,"5' 4""",135,Orthodox,0,4,0,False,Bantamweight,Male,0,0.43,0.25,4,255,0.33,0.58,0.77,0.38,0.65,0.79,0,0,0,,0,0,0
69646a0ad3abb8c7,Magomed Ankalaev,,"6' 3""",205,Orthodox,12,2,1,False,Light Heavyweight,Male,0.47,0.53,0.67,0,3101,0.42,0.74,0.91,0.47,0.79,0.72,0.5,0,0.5,,0,0,0
a38373934b735770,Alex Pereira,,"6' 4""",205,Orthodox,10,2,0,False,Light Heavyweight,Male,0.58,0.62,0.08,2,158,0.5,0.81,0.8,0.59,0.87,0.76,0.8,0,0.2,,0,0,0
bf88971d31a1367b,Cory Sandhagen,,"5' 11""",135,Switch,11,5,0,False,Bantamweight,Male,0.25,0.45,1.13,4,2845,0.36,0.74,0.89,0.43,0.62,0.61,0.45,0.09,0.36,,0,0,0
2cc62c24e03e31f1,Khalil Rountree Jr.,,"6' 1""",205,Southpaw,10,7,0,False,Light Heavyweight,Male,0.82,0.41,0,1,191,0.29,0.73,0.82,0.39,0.68,0.61,0.7,0,0.3,,0,0,0
1be0a07a75aba8b6,Abus Magomedov,,"6' 2""",185,Orthodox,4,3,0,False,Middleweight,Male,0.14,0.49,1.86,2,1174,0.4,0.67,0.85,0.46,1,0.8,0.25,0.25,0.5,,0,0,0
1380bf7bbf61d6f1,Tre'ston Vines,,"6' 1""",185,Orthodox,0,1,0,False,Middleweight,Male,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0
0340977ba43f8013,JooSang Yoo,,"5' 7""",145,Orthodox,1,1,0,False,Featherweight,Male,0.5,0.59,0,0,0,0.43,1,0.93,0.57,1,1,1,0,0,,0,0,0
fe17d41e2b27900b,Patchy Mix,,"5' 8""",135,Southpaw,0,2,0,False,Bantamweight,Male,0,0.44,2.5,0,461,0.38,0.65,0.92,0.42,0.82,0.7,0,0,0,,0,0,0
f4544d57a0c93b7c,Edmen Shahbazyan,,"6' 2""",185,Orthodox,9,5,0,False,Middleweight,Male,0.5,0.48,0.86,3,1260,0.41,0.76,0.82,0.44,0.74,0.5,0.67,0.11,0.22,,0,0,0
74fd8194bb19e2bf,Andre Muniz,,"6' 1""",185,Southpaw,6,4,0,False,Middleweight,Male,0,0.46,2.5,7,1858,0.35,0.63,0.93,0.43,0.78,0.73,0,0.5,0.5,,0,0,0
d8b0f82a920de5ac,Yana Santos,,"5' 6""",135,Orthodox,7,5,0,False,Women's Bantamweight,Female,0.08,0.58,0.67,1,2718,0.37,0.81,0.83,0.47,0.82,0.76,0,0,1,,0,0,0
e9c6e0620732ca67,Chris Gutierrez,,"5' 9""",135,Orthodox,10,4,1,False,Bantamweight,Male,0.4,0.58,0.27,1,539,0.42,0.61,0.78,0.57,0.63,0.7,0.3,0,0.7,,0,0,0
2d0d405ad62b34b7,Austin Vanderford,,"5' 11""",170,Orthodox,1,1,0,False,Welterweight,Male,0,0.65,2.5,1,644,0.64,0.5,1,0.3,0,0.82,1,0,0,,0,0,0
f0a323d30b06e3a8,Veronica Hardy,,"5' 4""",125,Southpaw,5,5,0,False,Women's Flyweight,Female,0.1,0.46,0.7,3,1043,0.39,0.64,0.85,0.41,0.66,0.73,0,0.2,0.8,,0,0,0
545699be41b1d282,Brogan Walker,,"5' 4""",125,Switch,0,3,0,False,Women's Flyweight,Female,0,0.32,1,0,315,0.19,0.7,0.62,0.29,0.83,0.5,0,0,0,,0,0,0
a1fe00d04609986b,Jimmy Crute,,"6' 2""",205,Orthodox,6,4,2,False,Light Heavyweight,Male,0.33,0.51,2,11,1866,0.44,0.81,0.84,0.43,0.86,0.64,0.33,0.67,0,,0,0,0
0aa46064d6a157d1,Jack Jenkins,,"5' 7""",145,Switch,4,2,0,False,Featherweight,Male,0.5,0.6,1.33,1,924,0.48,0.8,0.83,0.57,0.8,0.65,0.25,0,0.75,,0,0,0
9dd44108e3e1b102,Ramon Taveras,,"5' 8""",145,Southpaw,1,2,0,False,Featherweight,Male,0.33,0.42,0,0,105,0.39,0.63,1,0.41,0.6,0.67,0,0,1,,0,0,0
be2f4c42148aaa0d,Jake Matthews,,"5' 11""",170,Orthodox,15,8,0,False,Welterweight,Male,0.22,0.44,1.09,13,3803,0.38,0.66,0.81,0.38,0.67,0.71,0.07,0.4,0.47,,0,0,0
23819db9f489592d,Tom Nolan,,"6' 3""",155,Southpaw,4,1,0,False,Lightweight,Male,0,0.45,0.4,5,179,0.35,0.6,0.76,0.42,0.66,0.63,0.25,0.25,0.5,,0,0,0
5f4c5e8ccdbba00e,Charlie Campbell,,"6' 0""",155,Orthodox,2,1,0,False,Lightweight,Male,0.33,0.52,1.33,0,361,0.41,0.62,0.85,0.5,0.69,0.5,0.5,0,0.5,,0,0,0
fda075b76a0a756d,Rolando Bedoya,,"5' 11""",155,Orthodox,0,4,0,False,Lightweight,Male,0,0.48,0,1,118,0.38,0.59,0.73,0.47,0.67,0,0,0,0,,0,0,0
ef4f913e6a99246b,Josias Musasa,,"5' 8""",135,Southpaw,0,2,0,False,Bantamweight,Male,0,0.47,0.5,0,62,0.39,0.58,0.59,0.43,0.64,0,0,0,0,,0,0,0
64d5a5e924312934,Luana Carolina,,"5' 6""",135,Orthodox,6,4,0,False,Women's Bantamweight,Female,0.1,0.51,0.3,5,1320,0.39,0.74,0.83,0.46,0.72,0.62,0.17,0,0.83,,0,0,0
5ffade352e5b635f,Elisha Ellison,,"6' 0""",238,Orthodox,0,1,0,False,Heavyweight,Male,0,0.33,0,0,13,0.25,1,0,0.25,1,0,0,0,0,,0,0,0
2b4f0961dd196d20,Loma Lookboonmee,,"5' 1""",115,Orthodox,7,3,0,False,Women's Strawweight,Female,0,0.56,1.7,1,1261,0.4,0.7,0.8,0.46,0.81,0.72,0,0.14,0.86,,0,0,0
be354104b1b893f1,Dustin Stoltzfus,,"6' 0""",185,Orthodox,3,7,0,False,Middleweight,Male,0.2,0.44,1.4,7,1722,0.31,0.75,0.88,0.41,0.74,0.65,0.33,0.33,0.33,,0,0,0
92120440fcb28c7e,Diego Ferreira,,"5' 9""",155,Orthodox,10,7,0,False,Lightweight,Male,0.18,0.4,0.53,6,1163,0.35,0.54,0.81,0.35,0.68,0.77,0.5,0.2,0.3,,0,0,0
1246b3a3b6fa36e9,Quang Le,,"5' 7""",135,Orthodox,1,3,0,False,Bantamweight,Male,0,0.39,1.75,1,605,0.3,0.8,0.78,0.38,0.78,0.17,0,1,0,,0,0,0
cf44ab1ffc00f165,Dusko Todorovic,,"6' 1""",185,Orthodox,4,6,0,False,Middleweight,Male,0,0.54,1,2,1194,0.47,0.88,0.95,0.42,0.87,0.67,0.75,0.25,0,,0,0,0
13eb15beb712bc60,Claudio Puelles,,"5' 10""",155,Southpaw,5,4,0,False,Lightweight,Male,0,0.47,2.56,7,2805,0.39,0.71,0.69,0.37,0.56,0.73,0,0.6,0.4,,0,0,0
f58b474bf5d86e5f,Joaquim Silva,,"5' 8""",155,Southpaw,7,5,0,False,Lightweight,Male,0.33,0.43,0.25,7,457,0.33,0.72,0.93,0.39,0.73,0.53,0.43,0,0.57,,0,0,0
6fb01bd765a34f04,Rodrigo Sezinando,,"5' 9""",170,Orthodox,0,1,0,False,Ultimate Fighter 33 Welterweight Tournament,Male,0,0.28,1,0,62,0.23,0.5,0,0.21,1,0,0,0,0,,0,0,0
4a39d90a99b006dd,Nassourdine Imavov,,"6' 3""",185,Orthodox,9,2,0,False,Middleweight,Male,0.18,0.55,0.82,12,1717,0.48,0.74,0.86,0.5,0.88,0.67,0.44,0,0.56,,0,0,0
ec887ad9a414aff9,Paul Craig,,"6' 3""",205,Orthodox,9,10,1,False,Light Heavyweight,Male,0.05,0.45,0.8,15,1369,0.33,0.66,0.84,0.39,0.71,0.68,0.33,0.67,0,,0,0,0
56e42e6d26cbf604,Rhys McKee,,"6' 2""",170,Orthodox,1,5,0,False,Welterweight,Male,0.5,0.41,0,0,488,0.33,0.8,0.81,0.39,0.55,0.83,0,0,0,,0,0,0
488201b31f04d4b7,Kaue Fernandes,,"5' 9""",155,Orthodox,3,1,0,False,Lightweight,Male,1,0.55,0.75,0,212,0.41,0.73,0.9,0.54,0.78,0.63,0.67,0,0.33,,0,0,0
147266d98ca2813f,Trey Waters,,"6' 5""",170,Orthodox,2,1,0,False,Welterweight,Male,0,0.47,0.33,1,27,0.45,0.57,0.8,0.46,1,1,0,0,1,,0,0,0
34ad7cf2c5f49b2a,Andreas Gustafsson,,"6' 1""",170,Orthodox,1,1,0,False,Welterweight,Male,0,0.7,4,0,574,0.63,0.92,1,0.46,0.91,0.9,0,0,1,,0,0,0
86dc7b9318febf9b,Rinat Fakhretdinov,,"6' 0""",170,Orthodox,6,0,1,False,Welterweight,Male,0.43,0.53,2.86,1,2491,0.46,0.72,0.94,0.47,0.71,0.67,0.17,0.17,0.67,,0,0,0
81d3fc0435cfe7ac,Zhang Mingyang,,"6' 2""",205,Orthodox,3,1,0,False,Light Heavyweight,Male,0.5,0.62,0,0,176,0.53,0.7,0.94,0.58,0.7,0.7,1,0,0,,0,0,0
3f3f90729e314479,Brian Ortega,,"5' 8""",145,Switch,8,5,0,False,Featherweight,Male,0.38,0.37,0.92,12,998,0.31,0.73,0.81,0.35,0.75,0.67,0.38,0.5,0.13,,0,0,0
d38d32acdb6c8ac2,Sergei Pavlovich,,"6' 3""",257,Southpaw,8,3,0,False,Heavyweight,Male,0.64,0.44,0.18,0,453,0.41,0.65,0.95,0.42,0.53,0.7,0.75,0,0.25,,0,0,0
28006e300df5b0f3,Taiyilake Nueraji,,"6' 2""",170,Southpaw,1,0,0,False,Welterweight,Male,0,0.71,1,0,191,0.71,0.67,0,0.67,0,0.71,1,0,0,,0,0,0
ca1de23adece5efa,Kiefer Crosbie,,"5' 11""",170,Switch,0,3,0,False,Welterweight,Male,0,0.64,0,0,23,0.54,0.77,0.79,0.66,0.43,0,0,0,0,,0,0,0
fab54d525f0f2d9d,Maheshate,,"6' 0""",155,Orthodox,2,4,0,False,Lightweight,Male,0.33,0.32,0,0,16,0.25,0.51,0.82,0.31,0.47,1,0.5,0,0.5,,0,0,0
38460724e5eca228,Rongzhu,,"5' 9""",155,Orthodox,3,3,0,False,Lightweight,Male,0.33,0.5,1.67,0,781,0.45,0.78,0.94,0.49,0.61,0.69,0.33,0,0.67,,0,0,0
c9b59e3c8b7043f8,Austin Hubbard,,"5' 10""",155,Orthodox,4,8,0,False,Lightweight,Male,0,0.42,1.42,1,1639,0.31,0.6,0.85,0.4,0.57,0.72,0,0,0.75,,0,0,0
7635e954d6479094,Westin Wilson,,"6' 1""",145,Southpaw,1,3,0,False,Featherweight,Male,0,0.32,0.25,5,39,0.24,0.33,0.8,0.31,0.5,0,0,1,0,,0,0,0
14d9402cd3d121ac,Uran Satybaldiev,,"6' 4""",205,Orthodox,1,1,0,False,Light Heavyweight,Male,0.5,0.25,0,2,90,0.16,0.6,0.75,0.23,1,0,0,1,0,,0,0,0
7000b0fb9e20419a,Dricus Du Plessis,,"6' 1""",185,Switch,9,1,0,False,Middleweight,Male,0.4,0.49,2.2,7,1054,0.39,0.77,0.77,0.46,0.7,0.74,0.44,0.22,0.33,,0,0,0
fef78cb6d5f39398,Jared Cannonier,,"5' 11""",185,Switch,11,9,0,False,Middleweight,Male,0.35,0.5,0.5,0,1813,0.41,0.74,0.81,0.46,0.79,0.81,0.64,0,0.36,,0,0,0
74bb53e7099cb5b9,Kai Asakura,,"5' 8""",125,Orthodox,0,2,0,False,Flyweight,Male,0,0.33,0,0,25,0.27,0.62,0.75,0.33,0,0,0,0,0,,0,0,0
9c88a670ebba5427,Eric Nolan,,"6' 2""",185,Orthodox,0,1,0,False,Middleweight,Male,0,0.39,0,0,17,0.33,1,0,0.38,0.44,0,0,0,0,,0,0,0
e2acd498178b7fbd,Jessica Andrade,,"5' 1""",115,Orthodox,17,13,0,False,Women's Flyweight,Female,0.23,0.49,1.33,6,3874,0.4,0.71,0.86,0.44,0.62,0.78,0.35,0.18,0.47,,0,0,0
51e7d13b7f729c50,Drakkar Klose,,"5' 9""",155,Orthodox,10,3,0,False,Lightweight,Male,0.15,0.55,1.15,0,2130,0.42,0.87,0.83,0.45,0.83,0.67,0.2,0,0.8,,0,0,0
49c2ef91fb4491f6,Iasmin Lucindo,,"5' 3""",115,Orthodox,5,2,0,False,Women's Strawweight,Female,0,0.45,2.14,1,1490,0.38,0.74,0.77,0.42,0.7,0.88,0,0.2,0.8,,0,0,0
a8cd76e59b7c49ab,Christian Rodriguez,,"5' 7""",145,Orthodox,5,4,0,False,Featherweight,Male,0,0.52,1.67,9,1684,0.46,0.86,0.85,0.46,0.75,0.74,0,0.2,0.8,,0,0,0
b8ba4f48c57725f9,Rafael Cerquiera,,,,,0,3,0,False,Light Heavyweight,Male,0,0.45,0,0,27,0.36,0,1,0.45,0,0,0,0,0,,0,0,0
4ffd2b01b7394143,Toshiomi Kazama,,"5' 7""",135,Orthodox,1,3,0,False,Bantamweight,Male,0,0.46,0.5,2,264,0.37,0.75,1,0.44,0,1,0,1,0,,0,0,0
bcfa27125bcecc19,Gilbert Urbina,,"6' 3""",170,Orthodox,1,3,0,False,Welterweight,Male,0.5,0.57,1,1,353,0.5,0.72,0.72,0.44,0.81,0.86,1,0,0,,0,0,0
8e35a9fe9a57b69f,Julija Stoliarenko,,"5' 7""",125,Orthodox,2,7,0,False,Women's Flyweight,Female,0,0.39,0.56,9,591,0.31,0.64,0.67,0.37,0.65,0.86,0,1,0,,0,0,0
db353d75993d42c3,Elves Brener,,"5' 10""",155,Orthodox,3,3,0,False,Lightweight,Male,0.33,0.48,0.83,0,368,0.38,0.64,0.84,0.46,0.61,0.68,0.67,0,0.33,,0,0,0
b9df3acc0fbdbbc3,Karol Rosa,,"5' 5""",135,Orthodox,8,4,0,False,Women's Bantamweight,Female,0.17,0.56,1.17,2,3140,0.46,0.8,0.81,0.53,0.78,0.72,0,0,1,,0,0,0
c2c7b0cf6428c50e,Elizeu Zaleski dos Santos,,"5' 11""",170,Orthodox,11,6,1,False,Welterweight,Male,0.11,0.42,0.61,6,1805,0.32,0.64,0.8,0.37,0.7,0.56,0.36,0.09,0.55,,0,0,0
1bd08c84baf0f0e2,Rinya Nakamura,,"5' 7""",135,Southpaw,4,1,0,False,Bantamweight,Male,0.6,0.52,1.4,4,1455,0.42,0.85,0.73,0.48,1,0.59,0.5,0,0.5,,0,0,0
72b4261811f6d97c,Nathan Fletcher,,"5' 7""",135,Orthodox,1,2,0,False,Bantamweight,Male,0,0.6,1.67,1,444,0.55,0.76,0.75,0.48,0.83,0.56,0,1,0,,0,0,0
28061eae5a6884c3,Nick Klein,,"6' 1""",185,Orthodox,0,2,0,False,Middleweight,Male,0,0.57,2.5,1,466,0.32,0.54,0.91,0.54,0.69,0,0,0,0,,0,0,0
87bd1fc4820e6e6f,Austin Bashi,,"5' 6""",145,Orthodox,1,1,0,False,Featherweight,Male,0,0.44,2,1,514,0.34,0.82,0.4,0.39,0.83,0.5,0,1,0,,0,0,0
40531c8f39f016fe,Robert Whittaker,,"6' 0""",185,Orthodox,17,7,0,False,Middleweight,Male,0.5,0.43,0.67,0,1599,0.37,0.61,0.85,0.41,0.6,0.64,0.35,0,0.65,,0,0,0
3a70cd0ddb52f7f7,Marcus McGhee,,"5' 8""",135,Orthodox,4,1,0,False,Bantamweight,Male,0.6,0.45,0.2,1,173,0.39,0.66,0.68,0.44,0.63,0.85,0.5,0.25,0.25,,0,0,0
0d9f2d60c2483ea0,Shara Magomedov,,"6' 2""",185,Orthodox,5,1,0,False,Middleweight,Male,0.33,0.63,0,0,116,0.48,0.8,0.83,0.6,0.75,0.78,0.4,0,0.6,,0,0,0
b28df5607a6b1db8,Bryce Mitchell,,"5' 10""",135,Southpaw,9,3,0,False,Featherweight,Male,0.08,0.59,2.5,11,4377,0.53,0.65,0.88,0.5,0.71,0.8,0.11,0.11,0.78,,0,0,0
00de3a4bfdc4a1ba,Said Nurmagomedov,,"5' 8""",135,Orthodox,7,4,0,False,Bantamweight,Male,0.18,0.49,0.55,8,707,0.36,0.73,0.87,0.44,0.73,0.74,0.29,0.43,0.29,,0,0,0
e6abc381d85dfa34,Da'Mon Blackshear,,"5' 10""",135,Switch,5,4,1,False,Bantamweight,Male,0,0.46,1,10,1403,0.36,0.68,0.74,0.41,0.82,0.77,0.2,0.6,0.2,,0,0,0
60bc6c8b8e95bd3c,Amanda Ribas,,"5' 4""",115,Orthodox,7,6,0,False,Women's Strawweight,Female,0.08,0.4,1.69,6,2580,0.32,0.55,0.79,0.37,0.68,0.67,0.14,0.29,0.57,,0,0,0
d5ac91a888b66ee6,Mohammad Yahya,,"5' 9""",145,Switch,0,3,0,False,Featherweight,Male,0,0.4,0.33,1,29,0.34,0.65,0.71,0.39,1,0,0,0,0,,0,0,0
6ff3abc1052a0921,Steven Nguyen,,"5' 11""",145,Switch,1,1,0,False,Featherweight,Male,3,0.39,0.5,0,186,0.36,0.6,0.54,0.33,1,0.61,1,0,0,,0,0,0
04c3977524fb97e0,Martin Buday,,"6' 4""",265,Orthodox,7,1,0,False,Heavyweight,Male,0.13,0.52,0.13,1,1348,0.42,0.89,0.89,0.46,0.78,0.6,0,0.14,0.86,,0,0,0
3831bcbeade5a335,Dustin Poirier,,"5' 9""",155,Southpaw,22,9,0,False,Lightweight,Male,0.48,0.5,0.9,25,4202,0.46,0.73,0.83,0.46,0.67,0.64,0.45,0.18,0.32,,0,0,0
27dc95be9b98006d,Daniel Rodriguez,,"6' 1""",170,Southpaw,10,4,0,False,Welterweight,Male,0.5,0.49,0.14,1,483,0.4,0.73,0.92,0.49,0.82,0.57,0.3,0.1,0.6,,0,0,0
fd67143f447281de,Patricio Freire,,"5' 6""",145,Orthodox,1,1,0,False,Featherweight,Male,0,0.49,3,1,227,0.42,0.79,0.85,0.45,0.82,1,0,0,1,,0,0,0
966e46aafac530c8,Islam Dulatov,,"6' 3""",170,Orthodox,1,0,0,False,Welterweight,Male,1,0.51,0,0,2,0.46,1,1,0.46,0.67,1,1,0,0,,0,0,0
837a9f78be0b2fc9,Marcin Prachnio,,"6' 3""",205,Orthodox,4,7,0,False,Light Heavyweight,Male,0.09,0.55,0.09,0,238,0.31,0.73,0.86,0.52,0.75,1,0.25,0,0.75,,0,0,0
a0989877f644f2ab,Lukasz Brzeski,,"6' 3""",236,Orthodox,1,6,0,False,Heavyweight,Male,0,0.49,0,0,72,0.33,0.78,0.92,0.49,0.65,0,0,0,1,,0,0,0
c5156b7a02344aa1,Stephen Thompson,,"6' 0""",170,Orthodox,12,9,1,False,Welterweight,Male,0.45,0.46,0.23,0,1158,0.39,0.71,0.83,0.44,0.74,0.64,0.5,0,0.5,,0,0,0
b015a1a954f587d1,Calvin Kattar,,"5' 11""",145,Orthodox,7,8,0,False,Featherweight,Male,0.33,0.38,0.33,1,382,0.34,0.63,0.83,0.37,0.53,0.61,0.57,0,0.43,,0,0,0
94b00343ca5505af,Lauren Murphy,,"5' 5""",125,Orthodox,8,7,0,False,Women's Flyweight,Female,0.07,0.38,1.07,3,2297,0.33,0.71,0.88,0.32,0.79,0.88,0.25,0.13,0.63,,0,0,0
af8e52231b4cfce5,Mitch Ramirez,,"5' 11""",155,Orthodox,0,2,0,False,Lightweight,Male,0,0.42,0,0,26,0.26,0.76,0.92,0.39,0.89,0,0,0,0,,0,0,0
c089e6624556674f,Mike Davis,,"6' 0""",155,Orthodox,5,2,0,False,Lightweight,Male,0.57,0.54,2.29,5,1460,0.48,0.71,0.77,0.5,0.81,0.68,0.4,0.2,0.4,,0,0,0
e5e9129255fd285f,Melissa Martinez,,"5' 2""",115,Southpaw,1,2,0,False,Women's Strawweight,Female,0,0.47,0.33,0,194,0.3,0.74,0.79,0.46,0.67,0.67,0,0,1,,0,0,0
875c9f59fc746b88,Ilia Topuria,,"5' 7""",155,Orthodox,9,0,0,False,Lightweight,Male,0.78,0.48,1.22,6,1128,0.43,0.65,0.79,0.44,0.75,0.71,0.67,0.11,0.22,,0,0,0
f5f171343461fc38,Kai Kara-France,,"5' 4""",125,Orthodox,8,5,0,False,Flyweight,Male,0.62,0.4,0.46,0,827,0.32,0.61,0.81,0.38,0.64,0.59,0.38,0,0.63,,0,0,0
e18ec46a5875684b,Felipe Lima,,"5' 6""",135,Orthodox,2,1,0,False,Featherweight,Male,0,0.45,2,2,444,0.36,0.77,0.7,0.44,0.63,0.4,0,0.5,0.5,,0,0,0
3dc200641c5e5245,Viviane Araujo,,"5' 4""",125,Orthodox,7,6,0,False,Women's Flyweight,Female,0.08,0.47,1.77,8,2502,0.41,0.78,0.9,0.47,0.74,0.66,0.14,0,0.86,,0,0,0
184b150c59c5539d,Alvin Hines,,"6' 2""",265,Orthodox,0,1,0,False,Heavyweight,Male,0,0.32,1,0,5,0.25,0.72,0.83,0.31,0.67,0,0,0,0,,0,0,0
fa92f349c2df714c,Jamahal Hill,,"6' 4""",205,Southpaw,6,4,0,False,Light Heavyweight,Male,0.4,0.5,0,0,368,0.42,0.79,0.88,0.47,0.8,0.77,0.67,0,0.33,,0,0,0
e6bdebff94eddc25,Nikolas Motta,,"5' 9""",155,Orthodox,3,3,0,False,Lightweight,Male,0.83,0.41,0,0,122,0.36,0.77,0.91,0.38,0.47,0.74,0.67,0,0.33,,0,0,0
a11db5b1e98120ae,Melissa Mullins,,"5' 7""",135,Orthodox,2,2,0,False,Women's Bantamweight,Female,0,0.5,1.5,0,1156,0.46,0.83,0.91,0.46,0.86,0.64,0.5,0,0.5,,0,0,0
36959e53237eed0a,Mohammed Usman,,"6' 2""",239,Orthodox,4,2,0,False,Heavyweight,Male,0.17,0.39,0.5,0,912,0.31,0.68,0.5,0.39,0.55,0.6,0.25,0,0.75,,0,0,0
09c4ebb55e8079b1,Kamaru Usman,,"6' 0""",170,Switch,16,3,0,False,Welterweight,Male,0.53,0.52,3.32,2,8810,0.43,0.79,0.87,0.42,0.81,0.76,0.25,0.06,0.69,,0,0,0
00cc7715cc0d4b51,Miranda Maverick,,"5' 3""",125,Southpaw,8,4,0,False,Women's Flyweight,Female,0,0.45,1.92,4,2894,0.33,0.72,0.85,0.4,0.78,0.82,0,0.25,0.63,,0,0,0
a7ed9d9e59972d38,Court McGee,,"5' 11""",170,Orthodox,11,13,0,False,Welterweight,Male,0.13,0.37,1.5,9,4311,0.27,0.53,0.79,0.34,0.54,0.75,0,0.27,0.73,,0,0,0
6fe6a57990709869,Cameron Smotherman,,"5' 9""",135,Orthodox,1,2,0,False,Bantamweight,Male,0,0.37,0,0,2,0.28,0.67,0.86,0.36,0.6,0,0,0,1,,0,0,0
16a0eba44cd46eb9,Ange Loosa,,"5' 10""",170,Orthodox,2,3,0,False,Welterweight,Male,0.2,0.48,3,0,1229,0.38,0.69,0.88,0.44,0.67,0.8,0,0,1,,0,0,0
f8588e91351f8a39,Vanessa Demopoulos,,"5' 2""",125,Orthodox,5,5,0,False,Women's Strawweight,Female,0.1,0.4,0.3,2,957,0.32,0.7,0.76,0.34,0.72,0.85,0,0.2,0.8,,0,0,0
539a8690e6be156e,Julianna Pena,,"5' 6""",135,Orthodox,8,4,0,False,Women's Bantamweight,Female,0,0.44,1.5,8,2707,0.4,0.79,0.74,0.37,0.77,0.61,0.25,0.25,0.5,,0,0,0
e8904c85658949e8,Kayla Harrison,,"5' 8""",135,Southpaw,3,0,0,False,Women's Bantamweight,Female,0,0.62,2,2,1130,0.56,0.9,0.8,0.4,0.89,0.79,0,0.67,0.33,,0,0,0
f1ab1276d646f580,Ariane da Silva,,"5' 6""",125,Orthodox,6,8,0,False,Women's Flyweight,Female,0.21,0.41,0.36,3,1340,0.29,0.71,0.65,0.37,0.75,0.69,0,0.33,0.67,,0,0,0
